month_end,equity_end,return_pct,max_dd_pct,worst_day_pct,n_trades,wr_pct,obj_m,obj_dd,obj_wd,obj_tpm,passes
2018-10,183324.6700,5.7770,-1.9850,-0.9975,16,56.2500,True,True,True,True,True
2018-11,192224.1800,4.8545,-0.9975,-0.5000,10,60.0000,True,True,True,True,True
2018-12,200039.9900,4.0660,-1.4925,-0.9975,13,53.8462,True,True,True,True,True
2019-01,204412.6700,2.1859,-0.9975,-0.5000,10,60.0000,True,True,True,True,True
2019-02,201062.0100,-1.6392,-2.1499,-0.5000,9,22.2222,False,True,True,True,False
2019-03,205089.4500,2.0031,-2.5187,-1.4925,13,53.8462,True,True,True,True,True
2019-04,207143.2400,1.0014,-1.9611,-0.5000,15,40.0000,False,True,True,True,False
2019-05,209419.4200,1.0988,-0.9975,-0.5000,12,50.0000,False,True,True,True,False
2019-06,205711.9600,-1.7704,-2.7245,-0.8870,12,33.3333,False,True,True,True,False
2019-07,206718.0300,0.4891,-0.9975,-0.5815,11,54.5455,False,True,True,True,False
2019-08,207569.0700,0.4117,-1.2932,-0.5000,9,44.4444,False,True,True,True,False
2019-09,211981.5700,2.1258,-1.4925,-0.5000,10,40.0000,True,True,True,True,True
2019-10,220535.9200,4.0354,-0.6224,-0.5000,14,64.2857,True,True,True,True,True
2019-11,221061.4500,0.2383,-2.4751,-1.4925,13,30.7692,False,True,True,True,False
2019-12,234885.6500,6.2536,-1.4925,-0.9975,16,56.2500,True,True,True,True,True
2020-01,241890.6200,2.9823,-1.0117,-0.5000,12,50.0000,True,True,True,True,True
2020-02,242240.6300,0.1447,-0.5000,-0.5000,6,50.0000,False,True,True,False,False
2020-03,251349.0400,3.7601,-1.0476,-0.9975,15,53.3333,True,True,True,True,True
2020-04,258785.3200,2.9585,-0.9975,-0.5000,12,50.0000,True,True,True,True,True
2020-05,261452.0600,1.0305,-0.0439,-0.0439,3,66.6667,False,True,True,False,False
2020-06,254709.4700,-2.5789,-4.5350,-0.9975,15,26.6667,False,True,True,True,False
2020-07,261885.5400,2.8174,-0.9975,-0.5000,8,62.5000,True,True,True,True,True
2020-08,260790.4100,-0.4182,-1.9850,-0.5000,11,36.3636,False,True,True,True,False
2020-09,255007.7600,-2.2174,-3.0154,-0.8594,20,30.0000,False,True,True,True,False
2020-10,258585.4600,1.4030,-1.4705,-0.5000,12,50.0000,False,True,True,True,False
2020-11,263255.7000,1.8061,-1.5380,-0.5000,15,40.0000,False,True,True,True,False
2020-12,275188.9100,4.5329,-0.8321,-0.5000,11,45.4545,True,True,True,True,True
2021-01,291875.0100,6.0635,-0.9975,-0.5000,21,57.1429,True,True,True,True,True
2021-02,292309.9100,0.1490,-1.7792,-0.5000,10,50.0000,False,True,True,True,False
2021-03,289269.7800,-1.0400,-1.9850,-0.5000,7,42.8571,False,True,True,True,False
2021-04,289969.9000,0.2420,-1.4925,-0.5000,5,40.0000,False,True,True,False,False
2021-05,289732.7800,-0.0818,-1.0847,-0.5000,12,50.0000,False,True,True,True,False
2021-06,294337.5000,1.5893,-1.9850,-0.9975,20,35.0000,False,True,True,True,False
2021-07,300159.0900,1.9779,-0.9975,-0.5000,12,58.3333,False,True,True,True,False
2021-08,299312.3400,-0.2821,-2.2672,-0.5000,13,46.1538,False,True,True,True,False
2021-09,310460.8000,3.7247,-1.3754,-0.5000,17,41.1765,True,True,True,True,True
2021-10,314846.0900,1.4125,-0.9975,-0.9975,9,55.5556,False,True,True,True,False
2021-11,326852.3900,3.8134,-1.4925,-0.9975,17,52.9412,True,True,True,True,True
2021-12,333481.4400,2.0281,-0.9582,-0.5000,8,50.0000,True,True,True,True,True
2022-01,354140.0900,6.1948,-1.4925,-0.9975,17,52.9412,True,True,True,True,True
2022-02,353030.8000,-0.3132,-0.6333,-0.5000,5,60.0000,False,True,True,False,False
2022-03,354116.3800,0.3075,-1.4925,-0.5000,14,35.7143,False,True,True,True,False
2022-04,346268.4600,-2.2162,-3.0236,-0.9975,15,33.3333,False,True,True,True,False
2022-05,344851.4700,-0.4092,-1.3871,-0.5000,10,40.0000,False,True,True,True,False
2022-06,364398.2200,5.6682,-0.5382,-0.5000,12,66.6667,True,True,True,True,True
2022-07,361032.6500,-0.9236,-2.1924,-0.9975,13,23.0769,False,True,True,True,False
2022-08,388782.2000,7.6862,-0.5000,-0.5000,15,73.3333,True,True,True,True,True
2022-09,385368.5600,-0.8780,-2.2588,-0.5000,11,45.4545,False,True,True,True,False
2022-10,400294.4500,3.8731,-1.4925,-0.9975,11,54.5455,True,True,True,True,True
2022-11,414467.4600,3.5406,-1.3694,-0.5000,13,53.8462,True,True,True,True,True
2022-12,403557.2700,-2.6323,-2.6323,-0.5000,7,14.2857,False,True,True,True,False
2023-01,430565.1500,6.6925,-1.3273,-0.8315,15,60.0000,True,True,True,True,True
2023-02,447949.6700,4.0376,-1.0968,-0.9975,15,53.3333,True,True,True,True,True
2023-03,457909.3300,2.2234,-0.9975,-0.9975,12,50.0000,True,True,True,True,True
2023-04,460649.7700,0.5985,-0.8306,-0.5000,6,50.0000,False,True,True,False,False
2023-05,465733.8600,1.1037,-1.9557,-0.9975,13,46.1538,False,True,True,True,False
2023-06,488431.0900,4.8734,-0.9975,-0.5000,13,69.2308,True,True,True,True,True
2023-07,492393.1600,0.8112,-0.5580,-0.5000,7,42.8571,False,True,True,True,False
2023-08,520088.3700,5.6246,-1.4925,-0.9975,15,46.6667,True,True,True,True,True
2023-09,570198.8100,9.6350,-0.6722,-0.1731,19,73.6842,True,True,True,True,True
2023-10,586870.4200,2.9238,-0.9975,-0.5000,13,69.2308,True,True,True,True,True
2023-11,590146.0500,0.5582,-0.9975,-0.9975,8,50.0000,False,True,True,True,False
2023-12,589341.9300,-0.1363,-1.6121,-0.9975,16,43.7500,False,True,True,True,False
2024-01,613520.8100,4.1027,-0.9975,-0.9975,11,63.6364,True,True,True,True,True
2024-02,612907.3900,-0.1000,-2.5296,-0.9975,9,33.3333,False,True,True,True,False
2024-03,600906.9600,-1.9580,-2.2079,-0.9975,7,28.5714,False,True,True,True,False
2024-04,620015.0000,3.1799,-0.9975,-0.5000,11,45.4545,True,True,True,True,True
2024-05,632357.7200,1.9907,-1.3614,-0.9975,11,54.5455,False,True,True,True,False
2024-06,643183.9800,1.7120,-0.9975,-0.8643,11,45.4545,False,True,True,True,False
2024-07,650676.7600,1.1650,-1.5481,-0.5000,11,54.5455,False,True,True,True,False
2024-08,711947.9400,9.4165,-0.9975,-0.5000,19,68.4211,True,True,True,True,True
2024-09,732263.1100,2.8535,-1.5445,-1.0497,13,53.8462,True,True,True,True,True
2024-10,742720.9600,1.4282,-1.9201,-0.9975,16,31.2500,False,True,True,True,False
2024-11,763919.5000,2.8542,-0.9975,-0.9975,12,58.3333,True,True,True,True,True
2024-12,810344.7200,6.0772,-1.4925,-0.5000,18,55.5556,True,True,True,True,True
2025-01,799339.4300,-1.3581,-2.0041,-0.5000,12,33.3333,False,True,True,True,False
2025-02,816293.7300,2.1210,-0.5612,-0.5000,13,46.1538,True,True,True,True,True
2025-03,826027.6000,1.1924,-0.5384,-0.5000,8,62.5000,False,True,True,True,False
2025-04,842275.0500,1.9669,-0.9975,-0.5000,11,54.5455,False,True,True,True,False
2025-05,867230.1200,2.9628,-1.5685,-0.9975,13,46.1538,True,True,True,True,True
2025-06,921011.5400,6.2015,-0.9975,-0.9975,16,62.5000,True,True,True,True,True
2025-07,915072.3600,-0.6449,-1.7553,-0.9975,12,33.3333,False,True,True,True,False
2025-08,927212.7100,1.3267,-1.7565,-0.7667,15,40.0000,False,True,True,True,False
2025-09,989020.9200,6.6660,-0.6862,-0.5000,10,80.0000,True,True,True,True,True
2025-10,1033059.7600,4.4528,-0.5000,-0.5000,11,72.7273,True,True,True,True,True
2025-11,1060949.5100,2.6997,-1.1093,-0.7016,13,46.1538,True,True,True,True,True
2025-12,1074732.7600,1.2991,-0.9678,-0.5000,9,55.5556,False,True,True,True,False
2026-01,1075834.2900,0.1025,-0.5563,-0.5000,6,50.0000,False,True,True,False,False
2026-02,1108678.1200,3.0529,-0.5000,-0.5000,8,75.0000,True,True,True,True,True
2026-03,1138249.7500,2.6673,-1.2807,-0.5000,13,46.1538,True,True,True,True,True
2026-04,1186290.3200,4.2206,-0.7138,-0.5000,12,58.3333,True,True,True,True,True
2026-05,1184458.3000,-0.1544,-0.7349,-0.2361,3,33.3333,False,True,True,False,False
