month_end,equity_end,return_pct,max_dd_pct,worst_day_pct,n_trades,wr_pct,obj_m,obj_dd,obj_wd,obj_tpm,passes,tf
2022-02,401297.3000,4.4705,-0.9865,-0.5000,9,55.5556,True,True,True,True,True,3H
2022-03,422255.5900,5.2226,-1.9850,-0.5000,8,50.0000,True,True,True,True,True,3H
2022-04,433146.1200,2.5791,-1.4925,-0.5000,8,37.5000,True,True,True,True,True,3H
2022-05,433146.1200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2022-06,433146.1200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2022-07,433146.1200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2022-08,433146.1200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2022-09,433146.1200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2022-10,433146.1200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2022-11,456596.3600,5.4139,-1.9850,-0.5000,14,50.0000,True,True,True,True,True,3H
2022-12,500712.8600,9.6620,-1.5458,-0.9975,19,42.1053,True,True,True,True,True,3H
2023-01,532187.2600,6.2859,-1.4925,-0.9975,18,61.1111,True,True,True,True,True,3H
2023-02,529526.3300,-0.5000,-0.5000,-0.5000,1,0.0000,False,True,True,False,False,3H
2023-03,552041.1600,4.2519,-1.5425,-0.5000,12,50.0000,True,True,True,True,True,3H
2023-04,565066.9200,2.3596,-1.1106,-0.5000,12,41.6667,True,True,True,True,True,3H
2023-05,590752.8000,4.5456,-0.7486,-0.5000,9,77.7778,True,True,True,True,True,3H
2023-06,590752.8000,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2023-07,621276.6700,5.1669,-1.4925,-0.9975,9,55.5556,True,True,True,True,True,3H
2023-08,621276.6700,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2023-09,615079.4400,-0.9975,-0.9975,-0.5000,2,0.0000,False,True,True,False,False,3H
2023-10,653358.5900,6.2234,-0.5000,-0.5000,9,55.5556,True,True,True,True,True,3H
2023-11,661635.4000,1.2668,-3.4825,-0.5000,14,35.7143,False,True,True,True,False,3H
2023-12,684071.9800,3.3911,-0.9975,-0.5000,12,58.3333,True,True,True,True,True,3H
2024-01,691512.7600,1.0877,-1.4925,-0.9975,9,44.4444,False,True,True,True,False,3H
2024-02,726198.0300,5.0159,-1.4925,-0.5000,12,50.0000,True,True,True,True,True,3H
2024-03,807938.6300,11.2560,-0.9975,-0.9975,14,64.2857,True,True,True,True,True,3H
2024-04,852054.0500,5.4602,-1.4925,-0.7469,17,35.2941,True,True,True,True,True,3H
2024-05,826443.4800,-3.0057,-3.0057,-0.5000,8,12.5000,False,True,True,True,False,3H
2024-06,842972.3500,2.0000,0.0000,0.0000,1,100.0000,True,True,True,False,False,3H
2024-07,877907.4800,4.1443,-1.9850,-0.9975,15,46.6667,True,True,True,True,True,3H
2024-08,911079.5800,3.7785,-1.9850,-0.5000,10,40.0000,True,True,True,True,True,3H
2024-09,968087.4200,6.2572,-1.4925,-0.5000,13,46.1538,True,True,True,True,True,3H
2024-10,997395.2100,3.0274,-2.2561,-0.5000,16,43.7500,True,True,True,True,True,3H
2024-11,1012256.4000,1.4900,-0.5000,-0.5000,2,50.0000,False,True,True,False,False,3H
2024-12,1023050.5300,1.0663,-0.5000,-0.5000,2,50.0000,False,True,True,False,False,3H
2025-01,1059804.1000,3.5925,-2.8864,-0.9975,15,33.3333,True,True,True,True,True,3H
2025-02,1103325.4400,4.1065,-1.1291,-0.5000,16,43.7500,True,True,True,True,True,3H
2025-03,1147465.6000,4.0006,-1.4925,-0.5000,12,41.6667,True,True,True,True,True,3H
2025-04,1151475.5300,0.3495,-1.9850,-0.9975,13,30.7692,False,True,True,True,False,3H
2025-05,1158452.3900,0.6059,-2.5564,-0.5000,9,33.3333,False,True,True,True,False,3H
2025-06,1182591.0800,2.0837,-1.4925,-0.9975,12,41.6667,True,True,True,True,True,3H
2025-07,1211084.2900,2.4094,-0.7082,-0.5000,7,57.1429,True,True,True,True,True,3H
2025-08,1266075.6200,4.5407,-0.5000,-0.5000,6,66.6667,True,True,True,False,False,3H
2025-09,1452466.3500,14.7219,-1.0380,-0.5000,16,68.7500,True,True,True,True,True,3H
2025-10,1573482.4000,8.3318,-0.5000,-0.5000,8,87.5000,True,True,True,True,True,3H
2025-11,1626728.6600,3.3840,-1.4925,-0.5000,7,42.8571,True,True,True,True,True,3H
2025-12,1667354.8700,2.4974,-2.0241,-0.9975,18,33.3333,True,True,True,True,True,3H
2026-01,1762124.6600,5.6838,-0.9975,-0.5000,12,50.0000,True,True,True,True,True,3H
2026-02,1833020.3400,4.0233,-0.9975,-0.5000,7,57.1429,True,True,True,True,True,3H
2026-03,1846725.4400,0.7477,-0.9975,-0.5000,9,44.4444,False,True,True,True,False,3H
2026-04,1930767.2100,4.5509,-0.5000,0.0000,5,80.0000,True,True,True,False,False,3H
2026-05,1930767.2100,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2016-01,98518.0100,-1.4820,-1.4820,-1.4820,2,0.0000,False,True,True,False,False,4H
2016-02,104304.3500,5.8734,-2.1031,-0.8000,12,58.3333,True,True,True,True,True,4H
2016-03,107590.5100,3.1506,-3.8821,-0.8000,14,50.0000,True,True,True,True,True,4H
2016-04,111696.0700,3.8159,-2.3809,-0.8000,10,50.0000,True,True,True,True,True,4H
2016-05,116872.6500,4.6345,-1.5936,-1.5936,12,58.3333,True,True,True,True,True,4H
2016-06,119695.5100,2.4153,-2.8617,-0.8000,15,53.3333,True,True,True,True,True,4H
2016-07,119724.2800,0.0240,-4.2045,-1.5936,13,38.4615,False,True,True,True,False,4H
2016-08,130641.5100,9.1186,-1.7798,-0.8000,13,61.5385,True,True,True,True,True,4H
2016-09,128070.3500,-1.9681,-2.3809,-0.8000,5,20.0000,False,True,True,False,False,4H
2016-10,128070.3500,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2016-11,134477.7500,5.0030,0.0000,0.0000,3,100.0000,True,True,True,False,False,4H
2016-12,134477.7500,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2017-01,144884.4800,7.7386,-1.5936,-0.8000,13,61.5385,True,True,True,True,True,4H
2017-02,149503.7100,3.1882,-2.9690,-1.5936,16,50.0000,True,True,True,True,True,4H
2017-03,147745.5600,-1.1760,-3.0114,-0.8000,13,46.1538,False,True,True,True,False,4H
2017-04,148316.0900,0.3862,-3.8022,-0.8000,14,50.0000,False,True,True,True,False,4H
2017-05,148451.1500,0.0911,-3.1618,-1.5936,7,28.5714,False,True,True,True,False,4H
2017-06,145239.7200,-2.1633,-4.0494,-1.5936,9,22.2222,False,True,True,True,False,4H
2017-07,146475.6700,0.8510,-1.5936,-0.8000,8,50.0000,False,True,True,True,False,4H
2017-08,157107.5900,7.2585,-2.5202,-0.8000,18,61.1111,True,True,True,True,True,4H
2017-09,159672.7300,1.6327,-2.6235,-0.8000,10,40.0000,False,True,True,True,False,4H
2017-10,165887.2600,3.8920,-0.8000,-0.8000,4,75.0000,True,True,True,False,False,4H
2017-11,170352.9700,2.6920,-1.2554,-0.8000,8,62.5000,True,True,True,True,True,4H
2017-12,177235.2300,4.0400,0.0000,0.0000,2,100.0000,True,True,True,False,False,4H
2018-01,183840.3500,3.7268,-2.3809,-0.8000,20,60.0000,True,True,True,True,True,4H
2018-02,185521.1800,0.9143,-2.3809,-0.8000,6,33.3333,False,True,True,False,False,4H
2018-03,195414.2000,5.3326,0.0000,0.0000,3,100.0000,True,True,True,False,False,4H
2018-04,196707.1400,0.6616,-1.9472,-1.5936,11,45.4545,False,True,True,True,False,4H
2018-05,196707.1400,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2018-06,195133.4800,-0.8000,-0.8000,-0.8000,1,0.0000,False,True,True,False,False,4H
2018-07,195133.4800,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2018-08,195133.4800,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2018-09,197443.8700,1.1840,-0.8000,-0.8000,2,50.0000,False,True,True,False,False,4H
2018-10,191734.4300,-2.8917,-5.4616,-1.1095,14,35.7143,False,True,True,True,False,4H
2018-11,203305.1900,6.0348,-2.4306,-0.8000,18,66.6667,True,True,True,True,True,4H
2018-12,207293.2400,1.9616,-4.7152,-1.5936,14,35.7143,False,True,True,True,False,4H
2019-01,213079.9200,2.7915,-1.8649,-1.0258,16,43.7500,True,True,True,True,True,4H
2019-02,229383.1300,7.6512,-1.5936,-0.8000,13,61.5385,True,True,True,True,True,4H
2019-03,226573.1000,-1.2250,-3.1618,-0.8000,5,20.0000,False,True,True,False,False,4H
2019-04,228096.3000,0.6723,0.0000,0.0000,1,100.0000,False,True,True,False,False,4H
2019-05,233499.2800,2.3687,-1.7130,-0.8000,9,55.5556,True,True,True,True,True,4H
2019-06,245939.6800,5.3278,-1.0166,-0.8000,13,53.8462,True,True,True,True,True,4H
2019-07,249126.7900,1.2959,-2.3690,-0.8000,22,45.4545,False,True,True,True,False,4H
2019-08,252357.5300,1.2968,-2.3472,-0.8000,15,46.6667,False,True,True,True,False,4H
2019-09,255031.8400,1.0597,-1.5936,-0.8000,8,50.0000,False,True,True,True,False,4H
2019-10,260629.5000,2.1949,-0.2571,-0.2571,3,66.6667,True,True,True,False,False,4H
2019-11,256588.8900,-1.5503,-1.5503,-0.8000,2,0.0000,False,True,True,False,False,4H
2019-12,268846.1700,4.7770,-1.0119,-0.8000,10,60.0000,True,True,True,True,True,4H
2020-01,277157.7100,3.0916,-1.5936,-0.8000,16,50.0000,True,True,True,True,True,4H
2020-02,281339.4100,1.5088,-1.5936,-0.8000,11,54.5455,False,True,True,True,False,4H
2020-03,275342.5500,-2.1315,-2.4013,-1.1092,11,45.4545,False,True,True,True,False,4H
2020-04,284305.0800,3.2550,-2.8668,-1.5936,14,50.0000,True,True,True,True,True,4H
2020-05,297514.7900,4.6463,-1.0099,-0.8000,10,70.0000,True,True,True,True,True,4H
2020-06,314269.2800,5.6315,-2.1965,-1.5936,15,60.0000,True,True,True,True,True,4H
2020-07,338144.5500,7.5971,-2.3809,-0.8000,13,61.5385,True,True,True,True,True,4H
2020-08,352691.9200,4.3021,-1.8901,-0.8000,11,54.5455,True,True,True,True,True,4H
2020-09,354051.4800,0.3855,-1.5936,-0.8000,7,28.5714,False,True,True,True,False,4H
2020-10,358243.4500,1.1840,-0.8000,-0.8000,2,50.0000,False,True,True,False,False,4H
2020-11,372716.4800,4.0400,0.0000,0.0000,2,100.0000,True,True,True,False,False,4H
2020-12,409421.0300,9.8478,-0.8000,-0.8000,8,87.5000,True,True,True,True,True,4H
2021-01,410954.4300,0.3745,-1.5936,-0.8000,3,33.3333,False,True,True,False,False,4H
2021-02,410954.4300,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2021-03,410954.4300,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2021-04,405377.8700,-1.3570,-4.2041,-0.8000,9,33.3333,False,True,True,True,False,4H
2021-05,417604.0200,3.0160,-2.6416,-1.5936,17,52.9412,True,True,True,True,True,4H
2021-06,415627.6400,-0.4733,-2.5702,-0.8000,7,28.5714,False,True,True,True,False,4H
2021-07,434851.8900,4.6254,-1.5936,-0.8000,7,57.1429,True,True,True,True,True,4H
2021-08,442724.3200,1.8104,-1.8339,-1.0423,12,50.0000,False,True,True,True,False,4H
2021-09,448847.5400,1.3831,-1.5002,-0.8000,4,50.0000,False,True,True,False,False,4H
2021-10,463763.5100,3.3232,-0.8000,-0.8000,9,55.5556,True,True,True,True,True,4H
2021-11,468092.6300,0.9335,-2.3183,-1.5936,14,42.8571,False,True,True,True,False,4H
2021-12,488906.2400,4.4465,-1.5936,-1.5936,6,50.0000,True,True,True,False,False,4H
2022-01,513668.4200,5.0648,-2.2338,-0.8000,16,43.7500,True,True,True,True,True,4H
2022-02,545913.2800,6.2774,-1.7139,-0.8000,11,54.5455,True,True,True,True,True,4H
2022-03,555192.1400,1.6997,-3.4166,-0.8000,11,45.4545,False,True,True,True,False,4H
2022-04,567167.6800,2.1570,-2.0559,-1.2660,8,50.0000,True,True,True,True,True,4H
2022-05,567167.6800,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2022-06,568675.4400,0.2658,-0.8000,-0.8000,2,50.0000,False,True,True,False,False,4H
2022-07,568675.4400,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2022-08,596851.5700,4.9547,-1.5936,-0.8000,10,60.0000,True,True,True,True,True,4H
2022-09,596851.5700,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2022-10,577980.2900,-3.1618,-3.1618,-0.8000,4,0.0000,False,True,True,False,False,4H
2022-11,643076.1100,11.2626,-2.3809,-0.8000,16,62.5000,True,True,True,True,True,4H
2022-12,627699.1700,-2.3912,-5.1872,-1.5936,17,29.4118,False,True,True,True,False,4H
2023-01,624359.2400,-0.5321,-2.9017,-1.5936,18,38.8889,False,True,True,True,False,4H
2023-02,619516.3200,-0.7757,-0.8000,-0.8000,2,50.0000,False,True,True,False,False,4H
2023-03,661329.0500,6.7493,-1.1582,-0.8000,12,58.3333,True,True,True,True,True,4H
2023-04,658307.3900,-0.4569,-3.9126,-1.2587,14,42.8571,False,True,True,True,False,4H
2023-05,682908.5600,3.7370,-1.1761,-0.8000,9,55.5556,True,True,True,True,True,4H
2023-06,682908.5600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
2023-07,690975.9600,1.1813,-3.5117,-0.8000,11,45.4545,False,True,True,True,False,4H
2023-08,730665.4500,5.7440,0.0000,0.0000,2,100.0000,True,True,True,False,False,4H
2023-09,726156.5400,-0.6171,-2.3809,-0.8000,7,28.5714,False,True,True,True,False,4H
2023-10,779888.4600,7.3995,-0.9822,-0.8000,10,60.0000,True,True,True,True,True,4H
2023-11,823040.2800,5.5331,-1.5936,-0.8000,12,58.3333,True,True,True,True,True,4H
2023-12,842834.4900,2.4050,-1.6390,-1.5936,14,57.1429,True,True,True,True,True,4H
2024-01,873417.1300,3.6285,-0.7493,-0.5693,5,60.0000,True,True,True,False,False,4H
2024-02,938281.7100,7.4265,-1.5936,-1.5936,9,77.7778,True,True,True,True,True,4H
2024-03,907055.3400,-3.3280,-4.0411,-0.8000,11,36.3636,False,True,True,True,False,4H
2024-04,986007.7400,8.7043,-2.2859,-0.8000,19,52.6316,True,True,True,True,True,4H
2024-05,952897.9200,-3.3580,-3.3580,-1.5936,8,25.0000,False,True,True,True,False,4H
2024-06,971955.8800,2.0000,0.0000,0.0000,1,100.0000,True,True,True,False,False,4H
2024-07,1004219.9300,3.3195,-1.8207,-1.0289,13,46.1538,True,True,True,True,True,4H
2024-08,1079643.5300,7.5107,-1.5936,-0.8000,12,66.6667,True,True,True,True,True,4H
2024-09,1142658.5800,5.8367,-0.8000,-0.8000,14,57.1429,True,True,True,True,True,4H
2024-10,1132930.5300,-0.8514,-2.3809,-1.5936,17,58.8235,False,True,True,True,False,4H
2024-11,1132277.8200,-0.0576,-0.8000,-0.1268,2,50.0000,False,True,True,False,False,4H
2024-12,1133378.9500,0.0972,0.0000,0.0000,1,100.0000,False,True,True,False,False,4H
2025-01,1103461.4100,-2.6397,-3.9679,-1.5936,14,21.4286,False,True,True,True,False,4H
2025-02,1101575.2100,-0.1709,-1.6710,-0.8000,14,42.8571,False,True,True,True,False,4H
2025-03,1196108.4400,8.5816,-0.8000,-0.8000,14,71.4286,True,True,True,True,True,4H
2025-04,1208024.9500,0.9963,-1.4135,-0.8000,14,42.8571,False,True,True,True,False,4H
2025-05,1219685.1000,0.9652,-1.6108,-0.8000,10,50.0000,False,True,True,True,False,4H
2025-06,1375223.0300,12.7523,-0.8000,-0.8000,12,75.0000,True,True,True,True,True,4H
2025-07,1399102.2000,1.7364,-1.5936,-0.8000,11,54.5455,False,True,True,True,False,4H
2025-08,1403562.1800,0.3188,-3.9365,-0.8000,10,30.0000,False,True,True,True,False,4H
2025-09,1515884.0700,8.0026,-1.1049,-0.8000,10,60.0000,True,True,True,True,True,4H
2025-10,1678979.0500,10.7591,-1.5936,-0.8000,11,72.7273,True,True,True,True,True,4H
2025-11,1732791.2000,3.2051,-1.7474,-0.8000,11,63.6364,True,True,True,True,True,4H
2025-12,1866201.7900,7.6992,-1.5936,-0.8000,20,50.0000,True,True,True,True,True,4H
2026-01,2116936.1000,13.4355,-0.8000,-0.8000,13,84.6154,True,True,True,True,True,4H
2026-02,2287258.7300,8.0457,0.0000,0.0000,10,100.0000,True,True,True,True,True,4H
2026-03,2392391.3100,4.5964,-0.8000,-0.8000,8,62.5000,True,True,True,True,True,4H
2026-04,2402118.9100,0.4066,-0.8000,-0.8000,2,50.0000,False,True,True,False,False,4H
2026-05,2402118.9100,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,4H
